analysis_scope,condition_id,condition_label,cutoff_k,question_count,mean_retrieved_count,mean_hit_chunk_count,chunk_precision,chunk_success,gold_block_recall,chunk_ndcg,empty_rate,median_latency_ms
product:RBK852,baseline-generic-hybrid,Hybrid baseline,5,22,27.272727272727273,0.7272727272727273,0.14545454545454548,0.5,0.5,0.2233307207491694,0.0,11950.3505
product:RBK852,baseline-generic-hybrid,Hybrid baseline,10,22,27.272727272727273,1.0909090909090908,0.10909090909090909,0.6818181818181818,0.6818181818181818,0.29707907098714964,0.0,11950.3505
product:RBK852,baseline-generic-hybrid,Hybrid baseline,15,22,27.272727272727273,1.2727272727272727,0.08484848484848485,0.7272727272727273,0.7272727272727273,0.3313395118840574,0.0,11950.3505
product:RBK852,baseline-generic-hybrid,Hybrid baseline,20,22,27.272727272727273,1.5,0.07500000000000001,0.7272727272727273,0.7272727272727273,0.35245677443792967,0.0,11950.3505
product:RBK852,baseline-generic-hybrid,Hybrid baseline,25,22,27.272727272727273,1.5909090909090908,0.06363636363636363,0.7272727272727273,0.7272727272727273,0.358541120236553,0.0,11950.3505
product:RBK852,baseline-generic-hybrid,Hybrid baseline,30,22,27.272727272727273,1.6363636363636365,0.05454545454545454,0.7272727272727273,0.7272727272727273,0.36293200838622813,0.0,11950.3505
product:RBK852,baseline-generic-hybrid,Hybrid baseline,35,22,27.272727272727273,1.8636363636363635,0.05324675324675325,0.7272727272727273,0.7272727272727273,0.38059297259559083,0.0,11950.3505
product:RBK852,baseline-generic-hybrid,Hybrid baseline,40,22,27.272727272727273,2.0,0.05,0.7272727272727273,0.7272727272727273,0.3887131874820177,0.0,11950.3505
product:RBK852,baseline-generic-hybrid,Hybrid baseline,45,22,27.272727272727273,2.0454545454545454,0.045454545454545456,0.7272727272727273,0.7272727272727273,0.39150420767688987,0.0,11950.3505
product:RBK852,baseline-generic-hybrid,Hybrid baseline,50,22,27.272727272727273,2.0454545454545454,0.04090909090909091,0.7272727272727273,0.7272727272727273,0.39150420767688987,0.0,11950.3505
product:RBK852,baseline-generic-hybrid,Hybrid baseline,55,22,27.272727272727273,2.0454545454545454,0.03719008264462809,0.7272727272727273,0.7272727272727273,0.39150420767688987,0.0,11950.3505
product:RBK852,baseline-generic-hybrid,Hybrid baseline,60,22,27.272727272727273,2.0454545454545454,0.03409090909090909,0.7272727272727273,0.7272727272727273,0.39150420767688987,0.0,11950.3505
product:XR500,baseline-generic-hybrid,Hybrid baseline,5,24,24.666666666666668,0.7083333333333334,0.1416666666666667,0.4583333333333333,0.4583333333333333,0.2601176049940734,0.0,11689.631
product:XR500,baseline-generic-hybrid,Hybrid baseline,10,24,24.666666666666668,1.125,0.1125,0.625,0.625,0.3304337534244271,0.0,11689.631
product:XR500,baseline-generic-hybrid,Hybrid baseline,15,24,24.666666666666668,1.375,0.09166666666666667,0.7083333333333334,0.7083333333333334,0.3695396052490068,0.0,11689.631
product:XR500,baseline-generic-hybrid,Hybrid baseline,20,24,24.666666666666668,1.5416666666666667,0.07708333333333334,0.75,0.75,0.39288148442271975,0.0,11689.631
product:XR500,baseline-generic-hybrid,Hybrid baseline,25,24,24.666666666666668,1.7916666666666667,0.07166666666666667,0.7916666666666666,0.7916666666666666,0.4195028465395911,0.0,11689.631
product:XR500,baseline-generic-hybrid,Hybrid baseline,30,24,24.666666666666668,1.875,0.0625,0.7916666666666666,0.7916666666666666,0.4257663431664662,0.0,11689.631
product:XR500,baseline-generic-hybrid,Hybrid baseline,35,24,24.666666666666668,1.875,0.05357142857142857,0.7916666666666666,0.7916666666666666,0.4257663431664662,0.0,11689.631
product:XR500,baseline-generic-hybrid,Hybrid baseline,40,24,24.666666666666668,1.875,0.046875,0.7916666666666666,0.7916666666666666,0.4257663431664662,0.0,11689.631
product:XR500,baseline-generic-hybrid,Hybrid baseline,45,24,24.666666666666668,1.875,0.041666666666666664,0.7916666666666666,0.7916666666666666,0.4257663431664662,0.0,11689.631
product:XR500,baseline-generic-hybrid,Hybrid baseline,50,24,24.666666666666668,1.875,0.0375,0.7916666666666666,0.7916666666666666,0.4257663431664662,0.0,11689.631
product:XR500,baseline-generic-hybrid,Hybrid baseline,55,24,24.666666666666668,1.875,0.03409090909090909,0.7916666666666666,0.7916666666666666,0.4257663431664662,0.0,11689.631
product:XR500,baseline-generic-hybrid,Hybrid baseline,60,24,24.666666666666668,1.875,0.03125,0.7916666666666666,0.7916666666666666,0.4257663431664662,0.0,11689.631
product:CM2000,chunker-generic-recursive,Recursive chunker,5,18,22.166666666666668,0.3888888888888889,0.07777777777777778,0.3333333333333333,0.3333333333333333,0.23635725725978324,0.0,6614.864
product:CM2000,chunker-generic-recursive,Recursive chunker,10,18,22.166666666666668,0.6111111111111112,0.061111111111111116,0.5,0.5,0.30059450577395624,0.0,6614.864
product:CM2000,chunker-generic-recursive,Recursive chunker,15,18,22.166666666666668,0.7777777777777778,0.05185185185185185,0.6111111111111112,0.6111111111111112,0.3400513905054928,0.0,6614.864
product:CM2000,chunker-generic-recursive,Recursive chunker,20,18,22.166666666666668,0.7777777777777778,0.03888888888888889,0.6111111111111112,0.6111111111111112,0.3400513905054928,0.0,6614.864
product:CM2000,chunker-generic-recursive,Recursive chunker,25,18,22.166666666666668,0.7777777777777778,0.031111111111111114,0.6111111111111112,0.6111111111111112,0.3400513905054928,0.0,6614.864
product:CM2000,chunker-generic-recursive,Recursive chunker,30,18,22.166666666666668,0.7777777777777778,0.025925925925925925,0.6111111111111112,0.6111111111111112,0.3400513905054928,0.0,6614.864
product:CM2000,chunker-generic-recursive,Recursive chunker,35,18,22.166666666666668,0.7777777777777778,0.02222222222222222,0.6111111111111112,0.6111111111111112,0.3400513905054928,0.0,6614.864
